index,query,gold_chunk_ids,hybrid_hit_at_1,hybrid_hit_at_5,base_rerank_hit_at_1,base_rerank_hit_at_5,finetuned_rerank_hit_at_1,finetuned_rerank_hit_at_5
921,"['Hukuk Muhakemeleri Kanunu', 'Türk Medenî Kanunu'] kaynağında anayasa konusunda Türk Meden Kanunu Meden Hukuk Hukuk Muhakemeleri Kanunu bilgisi nasıl açıklanır (TURKISH_LAWCHATBOT_LOW_RISK_ONLY - Türk Medenî Kanunu / Medenî Hukuk + Hukuk Muhakemeleri Kanunu / Medenî Usul + İş Hukuku - lawchatbot_turk_medeni_kanunu_medeni_hukuk_hukuk_muhakemeleri_kan_0001_3c996d) ?",lawchatbot_turk_medeni_kanunu_medeni_hukuk_hukuk_muhakemeleri_kan_0001_3c996d,True,True,False,False,False,True
922,Ceza Hukuku / Ceza Muhakemesi + Kişisel Verilerin Korunması kaynağında anayasa konusunda Ceza Hukuku Ceza Muhakemesi Kişisel Verilerin Korunması bilgisi nasıl açıklanır?,lawchatbot_ceza_hukuku_ceza_muhakemesi_kisisel_verilerin_korunmas_0002,False,True,False,True,False,False
923,İcra ve İflas Hukuku kaynağında anayasa konusunda İcra İflas Hukuku bilgisi nasıl açıklanır?,lawchatbot_icra_ve_iflas_hukuku_0004,False,False,False,False,False,False
924,İdare Hukuku / İdari Yargı kaynağında anayasa konusunda İdare Hukuku İdari Yargı bilgisi nasıl açıklanır (TURKISH_LAWCHATBOT_LOW_RISK_ONLY - İdare Hukuku / İdari Yargı - lawchatbot_idare_hukuku_idari_yargi_0007) ?,lawchatbot_idare_hukuku_idari_yargi_0007,False,False,False,False,False,False
925,Türkiye Cumhuriyeti Anayasası kaynağında Bütçelerde değişiklik yapılabilme esasları konusunda Türkiye Cumhuriyeti Anayasası Madde 163 Bütçelerde değişiklik yapılabilme bilgisi nasıl açıklanır?,lawchatbot_turkiye_cumhuriyeti_anayasasi_m163_p01,False,True,True,True,False,True
926,"['Türkiye Cumhuriyeti Anayasası', 'Hukuk Muhakemeleri Kanunu'] kaynağında anayasa konusunda Türkiye Cumhuriyeti Anayasası Hukuk Muhakemeleri Kanunu Meden Usul bilgisi nasıl açıklanır (TURKISH_LAWCHATBOT_LOW_RISK_ONLY - Türkiye Cumhuriyeti Anayasası + Hukuk Muhakemeleri Kanunu / Medenî Usul + İdare Hukuku / İdari Yargı - lawchatbot_turkiye_cumhuriyeti_anayasasi_hukuk_muhakemeleri_kanun_0001_44fb9e) ?",lawchatbot_turkiye_cumhuriyeti_anayasasi_hukuk_muhakemeleri_kanun_0001_44fb9e,False,False,False,False,False,False
927,"['Türkiye Cumhuriyeti Anayasası', 'Hukuk Muhakemeleri Kanunu'] kaynağında anayasa konusunda Türkiye Cumhuriyeti Anayasası Hukuk Muhakemeleri Kanunu Meden Usul bilgisi nasıl açıklanır (TURKISH_LAWCHATBOT_LOW_RISK_ONLY - Türkiye Cumhuriyeti Anayasası + Hukuk Muhakemeleri Kanunu / Medenî Usul + Ceza Hukuku / Ceza Muhakemesi - lawchatbot_turkiye_cumhuriyeti_anayasasi_hukuk_muhakemeleri_kanun_0004_dc8d93) ?",lawchatbot_turkiye_cumhuriyeti_anayasasi_hukuk_muhakemeleri_kanun_0004_dc8d93,False,False,False,False,False,False
928,"['Hukuk Muhakemeleri Kanunu', 'Türk Medenî Kanunu'] kaynağında anayasa konusunda Türk Meden Kanunu Meden Hukuk Hukuk Muhakemeleri Kanunu bilgisi nasıl açıklanır (TURKISH_LAWCHATBOT_LOW_RISK_ONLY - Türk Medenî Kanunu / Medenî Hukuk + Hukuk Muhakemeleri Kanunu / Medenî Usul + İdare Hukuku / İdari Yargı - lawchatbot_turk_medeni_kanunu_medeni_hukuk_hukuk_muhakemeleri_kan_0002_bcee45) ?",lawchatbot_turk_medeni_kanunu_medeni_hukuk_hukuk_muhakemeleri_kan_0002_bcee45,False,False,False,False,False,True
929,"AYM bireysel başvuru özetlerinde İfade ve basın özgürlüğü ve basın, gazete, yayın bağlamında KAYIT 0516 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0516_001,False,True,True,True,True,True
930,"AYM bireysel başvuru özetlerinde Toplantı ve örgütlenme özgürlüğü ve toplantı, gösteri, sendika bağlamında KAYIT 0740 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0740_001,False,False,True,True,True,True
931,"AYM bireysel başvuru özetlerinde Toplantı ve örgütlenme özgürlüğü ve toplantı, gösteri, dernek bağlamında KAYIT 0772 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0772_001,True,True,True,True,True,True
932,"AYM bireysel başvuru özetlerinde Mülkiyet hakkı ve mülkiyet, kamulaştır, taşınmaz bağlamında KAYIT 0119 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0119_001,False,True,True,True,True,True
933,"AYM bireysel başvuru özetlerinde İfade ve basın özgürlüğü ve basın, yayın bağlamında KAYIT 0889 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0889_001,False,True,True,True,True,True
934,"AYM bireysel başvuru özetlerinde Özel hayat, aile hayatı ve kişisel veri ve aile hayatı, konut, haberleşme bağlamında KAYIT 0677 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0677_001,False,True,True,True,True,True
935,"AYM bireysel başvuru özetlerinde İfade ve basın özgürlüğü ve ifade özgürlüğü, ifade hürriyeti, basın bağlamında KAYIT 0767 Karar sonucu İhlal olmadığı Temel hak olayları hangi sonuca bağlanmıştır?",train_kayit_0767_001,True,True,True,True,True,True
936,"AYM bireysel başvuru özetlerinde İfade ve basın özgürlüğü ve basın, gazete, haber bağlamında KAYIT 0839 Karar sonucu İhlal olmadığı Temel hak olayları hangi sonuca bağlanmıştır?",train_kayit_0839_001,False,True,True,True,True,True
937,"AYM bireysel başvuru özetlerinde Adil yargılanma hakkı ve temyiz, yargılama, mahkeme bağlamında KAYIT 0731 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0731_001,False,False,True,True,True,True
938,"AYM bireysel başvuru özetlerinde Adil yargılanma hakkı ve adil yargılanma, makul süre, yargılama bağlamında KAYIT 0766 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0766_001,True,True,True,True,True,True
939,"AYM bireysel başvuru özetlerinde Toplantı ve örgütlenme özgürlüğü ve toplantı, gösteri, sendika bağlamında KAYIT 0552 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0552_001,False,True,True,True,True,True
940,"AYM bireysel başvuru özetlerinde Adil yargılanma hakkı ve adil yargılanma, gerekçeli karar, silahların eşitliği bağlamında KAYIT 0457 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0457_001,True,True,True,True,True,True
941,"AYM bireysel başvuru özetlerinde İfade ve basın özgürlüğü ve propaganda, basın, haber bağlamında KAYIT 0597 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0597_001,False,True,True,True,True,True
942,"AYM bireysel başvuru özetlerinde Mülkiyet hakkı ve mülkiyet, taşınmaz, tapu bağlamında KAYIT 0710 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0710_001,True,True,True,True,True,True
943,"AYM bireysel başvuru özetlerinde Adil yargılanma hakkı ve temyiz, yargılama, mahkeme bağlamında KAYIT 0316 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0316_001,False,False,False,False,False,False
944,"AYM bireysel başvuru özetlerinde Mülkiyet hakkı ve mülkiyet, taşınmaz, tapu bağlamında KAYIT 0454 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0454_001,True,True,True,True,True,True
945,"AYM bireysel başvuru özetlerinde Eğitim hakkı ve eğitim, okul, üniversite bağlamında KAYIT 0361 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0361_001,True,True,True,True,True,True
946,"AYM bireysel başvuru özetlerinde Mülkiyet hakkı ve kamulaştır, taşınmaz, tapu bağlamında KAYIT 0243 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0243_001,False,True,True,True,True,True
947,"AYM bireysel başvuru özetlerinde Yaşam hakkı / kötü muamele yasağı ve yaşam hakkı, ölüm, öldür bağlamında KAYIT 0629 Karar sonucu İhlal olmadığı Temel hak olayları hangi sonuca bağlanmıştır?",train_kayit_0629_001,False,True,True,True,True,True
948,"AYM bireysel başvuru özetlerinde Mülkiyet hakkı ve mülkiyet, kamulaştır, taşınmaz bağlamında KAYIT 0671 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0671_001,True,True,True,True,True,True
949,"AYM bireysel başvuru özetlerinde Adil yargılanma hakkı ve temyiz, yargılama, mahkeme bağlamında KAYIT 0573 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0573_001,True,True,True,True,True,True
950,"AYM bireysel başvuru özetlerinde Mülkiyet hakkı ve taşınmaz, tapu bağlamında KAYIT 0894 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0894_001,True,True,True,True,True,True
951,"AYM bireysel başvuru özetlerinde Kişi özgürlüğü ve güvenliği hakkı ve tutukluluk, tutuklama, tutuklu bağlamında KAYIT 0788 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0788_001,True,True,True,True,True,True
952,"AYM bireysel başvuru özetlerinde Kişi özgürlüğü ve güvenliği hakkı ve tutuklu, tahliye bağlamında KAYIT 0787 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0787_001,True,True,True,True,True,True
953,"AYM bireysel başvuru özetlerinde Adil yargılanma hakkı ve makul süre, temyiz, yargılama bağlamında KAYIT 0117 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0117_001,True,True,True,True,True,True
954,"AYM bireysel başvuru özetlerinde Mülkiyet hakkı ve mülkiyet, taşınmaz, tapu bağlamında KAYIT 0605 Karar sonucu İhlal olmadığı Temel hak olayları hangi sonuca bağlanmıştır?",train_kayit_0605_001,False,True,True,True,True,True
955,"AYM bireysel başvuru özetlerinde Adil yargılanma hakkı ve savunma, yargılama, mahkeme bağlamında KAYIT 0685 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0685_001,False,False,True,True,True,True
956,"AYM bireysel başvuru özetlerinde Kişi özgürlüğü ve güvenliği hakkı ve tutuklama, gözaltı, tahliye bağlamında KAYIT 0200 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0200_001,False,False,False,True,True,True
957,"AYM bireysel başvuru özetlerinde Adil yargılanma hakkı ve savunma, yargılama, mahkeme bağlamında KAYIT 0240 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0240_001,False,False,True,True,True,True
958,"AYM bireysel başvuru özetlerinde Toplantı ve örgütlenme özgürlüğü ve gösteri, sendika, grev bağlamında KAYIT 0593 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0593_001,False,False,True,True,True,True
959,"AYM bireysel başvuru özetlerinde Yaşam hakkı / kötü muamele yasağı ve yaşam hakkı, ölüm, öldür bağlamında KAYIT 0300 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0300_001,True,True,True,True,True,True
960,"AYM bireysel başvuru özetlerinde Adil yargılanma hakkı ve temyiz, yargılama, mahkeme bağlamında KAYIT 0615 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0615_001,False,True,True,True,True,True
961,"AYM bireysel başvuru özetlerinde Mülkiyet hakkı ve mülkiyet, taşınmaz, tapu bağlamında KAYIT 0004 Karar sonucu İhlal olmadığı Temel hak olayları hangi sonuca bağlanmıştır?",train_kayit_0004_001,False,False,True,True,True,True
962,"AYM bireysel başvuru özetlerinde Adil yargılanma hakkı ve gerekçeli karar, temyiz, yargılama bağlamında KAYIT 0592 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0592_001,False,False,True,True,True,True
963,"AYM bireysel başvuru özetlerinde Mülkiyet hakkı ve mülkiyet, taşınmaz, tapu bağlamında KAYIT 0693 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0693_001,True,True,True,True,True,True
964,"AYM bireysel başvuru özetlerinde Adil yargılanma hakkı ve temyiz, yargılama, mahkeme bağlamında KAYIT 0589 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0589_001,True,True,True,True,True,True
965,"AYM bireysel başvuru özetlerinde Mülkiyet hakkı ve tapu, araç bağlamında KAYIT 0757 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0757_001,True,True,True,True,True,True
966,AYM bireysel başvuru özetlerinde Kişi özgürlüğü ve güvenliği hakkı ve tutuklu bağlamında KAYIT 0621 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?,train_kayit_0621_001,True,True,True,True,True,True
967,"AYM bireysel başvuru özetlerinde Toplantı ve örgütlenme özgürlüğü ve gösteri, grev bağlamında KAYIT 0651 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0651_001,False,True,True,True,True,True
968,"AYM bireysel başvuru özetlerinde Mülkiyet hakkı ve mülkiyet, kamulaştır, taşınmaz bağlamında KAYIT 0133 Karar sonucu İhlal olmadığı Temel hak olayları hangi sonuca bağlanmıştır?",train_kayit_0133_001,False,True,True,True,True,True
969,AYM bireysel başvuru özetlerinde Eğitim hakkı ve eğitim bağlamında KAYIT 0386 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?,train_kayit_0386_001,True,True,True,True,True,True
970,"AYM bireysel başvuru özetlerinde İfade ve basın özgürlüğü ve gazete, haber, yayın bağlamında KAYIT 0663 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0663_001,False,True,True,True,True,True
971,"AYM bireysel başvuru özetlerinde Yaşam hakkı / kötü muamele yasağı ve yaşam hakkı, ölüm, işkence bağlamında KAYIT 0420 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0420_001,False,True,True,True,True,True
972,"AYM bireysel başvuru özetlerinde Mülkiyet hakkı ve taşınmaz, tapu bağlamında KAYIT 0380 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0380_001,False,True,True,True,True,True
973,"AYM bireysel başvuru özetlerinde Adil yargılanma hakkı ve makul süre, temyiz, yargılama bağlamında KAYIT 0268 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0268_001,True,True,True,True,True,True
974,"AYM bireysel başvuru özetlerinde Mülkiyet hakkı ve mülkiyet, taşınmaz, tapu bağlamında KAYIT 0779 Karar sonucu İhlal olmadığı Temel hak olayları hangi sonuca bağlanmıştır?",train_kayit_0779_001,False,False,True,True,True,True
975,"AYM bireysel başvuru özetlerinde Adil yargılanma hakkı ve makul süre, tanık, temyiz bağlamında KAYIT 0203 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0203_001,True,True,True,True,True,True
976,"AYM bireysel başvuru özetlerinde Mülkiyet hakkı ve mülkiyet, taşınmaz, tapu bağlamında KAYIT 0032 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0032_001,False,True,True,True,True,True
977,"AYM bireysel başvuru özetlerinde Toplantı ve örgütlenme özgürlüğü ve toplantı, gösteri, dernek bağlamında KAYIT 0875 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0875_001,True,True,True,True,True,True
978,AYM bireysel başvuru özetlerinde İfade ve basın özgürlüğü ve basın bağlamında KAYIT 0830 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?,train_kayit_0830_001,False,True,True,True,True,True
979,"AYM bireysel başvuru özetlerinde Özel hayat, aile hayatı ve kişisel veri ve özel hayat, aile hayatı, telefon bağlamında KAYIT 0742 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0742_001,True,True,True,True,True,True
980,"AYM bireysel başvuru özetlerinde Mülkiyet hakkı ve kamulaştır, taşınmaz bağlamında KAYIT 0496 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0496_001,False,True,True,True,True,True
981,"AYM bireysel başvuru özetlerinde Özel hayat, aile hayatı ve kişisel veri ve özel hayat, aile hayatı, konut bağlamında KAYIT 0602 Karar sonucu İhlal olmadığı Temel hak olayları hangi sonuca bağlanmıştır?",train_kayit_0602_001,False,True,True,True,True,True
982,"AYM bireysel başvuru özetlerinde Adil yargılanma hakkı ve gerekçeli karar, temyiz, istinaf bağlamında KAYIT 0130 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0130_001,False,True,True,True,True,True
983,"AYM bireysel başvuru özetlerinde İfade ve basın özgürlüğü ve ifade özgürlüğü, basın, gazete bağlamında KAYIT 0716 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0716_001,False,True,True,True,True,True
984,AYM bireysel başvuru özetlerinde Yaşam hakkı / kötü muamele yasağı ve ölüm bağlamında KAYIT 0885 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?,train_kayit_0885_001,False,False,True,True,True,True
985,"AYM bireysel başvuru özetlerinde Mülkiyet hakkı ve mülkiyet, taşınmaz, tapu bağlamında KAYIT 0728 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0728_001,True,True,True,True,True,True
986,"AYM bireysel başvuru özetlerinde Mülkiyet hakkı ve mülkiyet, idari para cezası, gümrük bağlamında KAYIT 0660 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0660_001,False,True,True,True,True,True
987,"AYM bireysel başvuru özetlerinde Mülkiyet hakkı ve taşınmaz, tapu bağlamında KAYIT 0507 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0507_001,False,True,True,True,False,True
988,"AYM bireysel başvuru özetlerinde Adil yargılanma hakkı ve tanık, savunma, temyiz bağlamında KAYIT 0865 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0865_001,False,False,True,True,True,True
989,"AYM bireysel başvuru özetlerinde Yaşam hakkı / kötü muamele yasağı ve ölüm, öldür bağlamında KAYIT 0718 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0718_001,False,False,True,True,True,True
990,"AYM bireysel başvuru özetlerinde Mülkiyet hakkı ve mülkiyet, taşınmaz, tapu bağlamında KAYIT 0726 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0726_001,True,True,True,True,True,True
991,"AYM bireysel başvuru özetlerinde Toplantı ve örgütlenme özgürlüğü ve toplantı, gösteri, siyasi parti bağlamında KAYIT 0543 Karar sonucu İhlal olmadığı Temel hak olayları hangi sonuca bağlanmıştır?",train_kayit_0543_001,True,True,True,True,True,True
992,"AYM bireysel başvuru özetlerinde Toplantı ve örgütlenme özgürlüğü ve gösteri, sendika bağlamında KAYIT 0144 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0144_001,False,True,True,True,True,True
993,"AYM bireysel başvuru özetlerinde Mülkiyet hakkı ve mülkiyet, taşınmaz, tapu bağlamında KAYIT 0825 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0825_001,False,False,True,True,True,True
994,"AYM bireysel başvuru özetlerinde Adil yargılanma hakkı ve temyiz, yargılama, mahkeme bağlamında KAYIT 0013 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0013_001,False,False,True,True,True,True
995,"AYM bireysel başvuru özetlerinde İfade ve basın özgürlüğü ve propaganda, yayın bağlamında KAYIT 0446 Karar sonucu İhlal Temel hak konusu olayları hangi sonuca bağlanmıştır?",train_kayit_0446_001,False,True,True,True,True,True
